GeneID,CTRL1,CTRL2,SAMPLE1,SAMPLE2
ENSG00000235082,9,5,8,5
ENSG00000202078,4,6,64,6
ENSG00000171786,1652,3070,19,1565
ENSG00000201608,2,1,0,1
ENSG00000162739,0,0,0,0
ENSG00000234425,0,0,0,0
ENSG00000066294,0,0,0,0
ENSG00000122218,6586,6668,11640,10311
ENSG00000169474,0,0,0,0
ENSG00000118200,3151,3998,2577,3918
ENSG00000163362,516,287,503,383
ENSG00000285210,33,34,41,28
ENSG00000278281,5,5,7,9
ENSG00000231349,0,0,0,0
ENSG00000137975,0,1,9,12
ENSG00000016490,2,0,0,1
ENSG00000016602,0,0,0,2
ENSG00000224466,0,0,0,0
ENSG00000289114,1,1,3,0
ENSG00000263439,0,0,0,0
ENSG00000236863,0,1,1,0
ENSG00000152904,403,403,287,352
ENSG00000227962,3,7,4,4
ENSG00000244371,7,2,3,7
ENSG00000234225,0,0,0,0
ENSG00000227242,0,1,75,76
ENSG00000225603,1,4,78,64
ENSG00000201142,0,0,0,0
ENSG00000230832,0,1,4,0
ENSG00000286172,0,0,0,0
ENSG00000283342,0,0,1,0
ENSG00000131791,1145,1402,1441,1912
ENSG00000180867,96,85,188,193
ENSG00000274210,0,0,1,0
ENSG00000252515,0,0,0,0
ENSG00000177144,0,0,0,0
ENSG00000275140,0,0,2,0
ENSG00000271546,0,0,0,0
ENSG00000252656,0,0,0,0
ENSG00000222788,1,0,1,0
ENSG00000254913,0,0,0,0
ENSG00000289642,0,0,0,0
ENSG00000255148,0,1,0,0
ENSG00000201699,0,0,1,0
ENSG00000273591,0,0,0,0
ENSG00000237938,18,17,57,34
ENSG00000162461,76,62,159,91
ENSG00000224459,1,0,2,0
ENSG00000162460,1,2,2,0
ENSG00000162458,794,602,3494,1567
ENSG00000224321,2,7,3,0
ENSG00000178715,12,23,7,11
ENSG00000179743,158,269,100,214
ENSG00000236216,0,0,0,1
ENSG00000228823,0,0,0,0
ENSG00000236009,0,0,0,0
ENSG00000227001,26,3,27,35
ENSG00000187952,4,19,7,12
ENSG00000186543,0,0,0,2
ENSG00000142794,304,322,325,347
ENSG00000176378,0,0,0,0
ENSG00000233431,0,0,0,0
ENSG00000076864,468,384,451,663
ENSG00000090686,2510,2199,3048,3139
ENSG00000186409,586,411,163,396
ENSG00000236335,0,0,0,0
ENSG00000231949,0,0,0,0
ENSG00000289710,0,0,0,0
ENSG00000162510,4,11,48,33
ENSG00000287510,0,0,1,1
ENSG00000116560,19503,18712,14729,18595
ENSG00000116981,25,23,12,14
ENSG00000084072,1044,1039,922,1015
ENSG00000289711,0,0,0,0
ENSG00000116985,109,36,59,68
ENSG00000198754,1,0,0,5
ENSG00000285905,0,1,0,0
ENSG00000261798,1,0,0,1
ENSG00000229213,0,0,0,0
ENSG00000284678,0,0,0,0
ENSG00000043514,586,798,333,632
ENSG00000202222,0,0,0,0
ENSG00000116990,701,1156,12,441
ENSG00000236546,1,2,0,1
ENSG00000207356,0,0,0,0
ENSG00000168389,519,491,45,334
ENSG00000228477,20,11,9,18
ENSG00000229943,0,0,0,0
ENSG00000261213,7,0,10,0
ENSG00000224127,4,0,22,0
ENSG00000162624,72,4,106,14
ENSG00000224149,10,1,19,1
ENSG00000206999,0,0,0,0
ENSG00000162643,106,30,101,59
ENSG00000055732,10,2,98,8
ENSG00000266110,2,0,3,0
ENSG00000280099,6,6,37,12
ENSG00000097096,80,53,125,109
ENSG00000289582,0,0,0,0
ENSG00000289712,0,0,0,0
ENSG00000117598,455,238,194,336
ENSG00000232825,3,0,1,2
ENSG00000227034,0,3,4,0
ENSG00000252682,0,0,0,0
ENSG00000212292,0,0,0,0
ENSG00000222457,0,0,0,0
ENSG00000278694,0,0,0,0
ENSG00000143595,0,0,0,0
ENSG00000143515,1811,1886,3580,2456
ENSG00000160753,1527,2071,2026,1535
ENSG00000116584,2824,3233,3207,3483
ENSG00000286005,0,0,0,0
ENSG00000143297,1,0,0,0
ENSG00000163518,0,0,0,0
ENSG00000236731,0,0,0,0
ENSG00000233712,0,0,0,0
ENSG00000160856,5,0,0,0
ENSG00000227217,0,0,0,0
ENSG00000231700,0,0,0,0
ENSG00000232366,0,0,0,0
ENSG00000132704,0,0,0,0
ENSG00000162738,9811,13090,3281,9304
ENSG00000289121,3,4,4,10
ENSG00000143258,918,918,1315,1082
ENSG00000285636,2,1,6,2
ENSG00000266144,0,0,0,0
ENSG00000227094,0,0,2,1
ENSG00000252262,1,0,8,5
ENSG00000207729,0,0,4,2
ENSG00000254706,0,0,0,0
ENSG00000171722,80,155,89,131
ENSG00000239887,819,978,1844,1125
ENSG00000198574,0,0,1,1
ENSG00000289713,0,0,0,0
ENSG00000227243,0,0,0,0
ENSG00000152332,1380,1546,972,1603
ENSG00000162733,627,578,9193,5896
ENSG00000242193,27,4,147,18
ENSG00000276563,0,0,1,0
ENSG00000224687,49,42,15,40
ENSG00000075391,2074,3823,1125,2525
ENSG00000270575,0,0,0,0
ENSG00000213058,111,144,177,144
ENSG00000264809,0,0,0,0
ENSG00000285910,0,0,0,0
ENSG00000240021,1,0,0,0
ENSG00000213057,62,48,31,29
ENSG00000201347,1,6,0,1
ENSG00000238232,0,0,0,0
ENSG00000196660,60,40,81,91
ENSG00000252086,0,0,0,0
ENSG00000154380,5704,6236,3682,5897
ENSG00000289602,11,10,2,14
ENSG00000162676,9,6,8,17
ENSG00000233954,179,215,230,248
ENSG00000232059,6,6,4,4
ENSG00000282317,0,0,3,0
ENSG00000287601,0,5,1,1
ENSG00000203667,133,178,75,132
ENSG00000081985,2,21,9,4
ENSG00000162551,263,133,364,313
ENSG00000289715,0,0,0,0
ENSG00000237605,5,2,2,3
ENSG00000136634,0,1,0,0
ENSG00000000971,0,2,122,5
ENSG00000289697,0,0,0,0
ENSG00000054523,17839,19434,3701,15910
ENSG00000171793,1628,1602,1249,1603
ENSG00000135744,29,46,521,70
ENSG00000084623,2265,2242,2877,2978
ENSG00000264384,0,0,0,0
ENSG00000215938,0,0,0,0
ENSG00000163263,2,2,1,2
ENSG00000143612,2788,3154,1805,3100
ENSG00000143569,5944,5387,7164,6305
ENSG00000201129,0,1,0,0
ENSG00000160058,2505,3480,2127,3165
ENSG00000224333,3,5,0,0
ENSG00000270850,0,0,0,0
ENSG00000229259,4,3,0,1
ENSG00000263529,0,1,0,0
ENSG00000229994,8,11,9,15
ENSG00000227409,3,1,2,1
ENSG00000278702,0,0,0,0
ENSG00000142687,3080,2760,1728,3100
ENSG00000116586,444,398,458,452
ENSG00000289721,0,1,0,0
ENSG00000182866,0,0,0,1
ENSG00000287828,2,0,6,3
ENSG00000286518,2,0,0,0
ENSG00000130762,134,46,167,93
ENSG00000272088,4,0,10,1
ENSG00000207776,0,0,0,1
ENSG00000158109,563,670,1106,780
ENSG00000116213,806,626,650,685
ENSG00000078900,254,38,28,91
ENSG00000227589,16,20,0,6
ENSG00000235131,0,0,0,1
ENSG00000227372,1395,1204,1365,1650
ENSG00000276189,0,0,0,0
ENSG00000162591,1531,1090,4181,3363
ENSG00000081019,1431,1685,777,1411
ENSG00000134242,1,1,22,1
ENSG00000226167,14,21,26,15
ENSG00000188761,24,31,21,17
ENSG00000134262,391,412,518,478
ENSG00000235527,0,5,2,5
ENSG00000163349,2571,2398,2119,2875
ENSG00000118655,554,354,391,514
ENSG00000203963,0,0,0,0
ENSG00000252433,0,0,0,0
ENSG00000275678,1,0,9,0
ENSG00000235674,2,1,0,3
ENSG00000229463,0,0,0,0
ENSG00000222831,0,0,0,0
ENSG00000206803,0,0,0,0
ENSG00000162496,102,131,704,301
ENSG00000221340,1,1,2,0
ENSG00000276830,0,2,0,0
ENSG00000226166,0,0,0,0
ENSG00000188984,0,0,0,1
ENSG00000157330,8,1,8,2
ENSG00000116726,0,0,0,0
ENSG00000116721,0,0,0,0
ENSG00000228338,0,0,0,0
ENSG00000239810,0,0,0,0
ENSG00000231103,0,0,0,0
ENSG00000179172,1,2,0,5
ENSG00000120952,0,0,0,0
ENSG00000243073,0,0,0,0
ENSG00000187545,0,0,0,0
ENSG00000207434,0,0,0,0
ENSG00000234064,0,0,0,0
ENSG00000232423,0,0,0,0
ENSG00000279169,0,0,0,0
ENSG00000250894,0,0,0,0
ENSG00000231219,0,0,0,0
ENSG00000207511,0,0,0,0
ENSG00000237700,0,0,0,0
ENSG00000204518,0,0,0,0
ENSG00000204510,0,0,0,0
ENSG00000270601,0,0,0,0
ENSG00000162594,0,0,0,0
ENSG00000237845,0,0,0,0
ENSG00000229291,0,3,0,0
ENSG00000182330,0,0,0,0
ENSG00000204478,0,0,0,0
ENSG00000162494,0,0,0,0
ENSG00000143669,1037,846,433,1041
ENSG00000286918,2,1,1,2
ENSG00000270209,0,0,0,0
ENSG00000264128,0,0,0,0
ENSG00000184292,1,0,3,0
ENSG00000185839,2,2,1,3
ENSG00000162601,2376,2309,2662,2726
ENSG00000235643,1,1,0,0
ENSG00000284708,4,4,13,9
ENSG00000116661,284,115,456,427
ENSG00000132879,1130,911,910,1302
ENSG00000116663,34,45,65,34
ENSG00000162490,5810,5490,133,5715
ENSG00000117133,559,492,471,575
ENSG00000174021,184,196,291,259
ENSG00000285851,7,4,8,7
ENSG00000117151,61,31,175,103
ENSG00000285374,0,0,0,0
ENSG00000180869,0,0,0,0
ENSG00000232622,0,0,0,0
ENSG00000117155,778,566,919,1251
ENSG00000204480,0,0,0,0
ENSG00000116670,1303,1012,524,1192
ENSG00000289099,0,0,0,0
ENSG00000234998,0,0,11,2
ENSG00000233029,0,2,1,1
ENSG00000227193,0,0,0,0
ENSG00000213244,2,0,3,0
ENSG00000268993,0,0,0,0
ENSG00000188610,62,63,10,45
ENSG00000275129,0,1,0,0
ENSG00000280267,0,0,0,0
ENSG00000257315,25,19,37,29
ENSG00000288955,0,1,0,1
ENSG00000117394,2835,1568,819,2696
ENSG00000288803,5,5,0,2
ENSG00000177272,873,613,34,643
ENSG00000289234,445,458,562,586
ENSG00000289728,0,0,0,0
ENSG00000162711,1,1,2,0
ENSG00000215817,9,10,21,15
ENSG00000116701,2,1,0,4
ENSG00000289732,0,0,0,0
ENSG00000187140,13,1,65,4
ENSG00000275836,0,0,0,0
ENSG00000252784,0,0,0,0
ENSG00000236674,0,0,0,0
ENSG00000203605,0,0,0,0
ENSG00000224209,0,0,0,0
ENSG00000252259,0,0,0,0
ENSG00000228734,0,0,0,0
ENSG00000223683,0,0,0,0
ENSG00000088035,395,233,509,379
ENSG00000286429,0,2,0,0
ENSG00000287989,0,0,0,0
ENSG00000151418,2,0,1,0
ENSG00000261573,0,0,0,0
ENSG00000236278,0,0,0,0
ENSG00000207975,2,1,5,0
ENSG00000207759,0,0,0,0
ENSG00000081237,4,3,11,10
ENSG00000224863,1,6,1,3
ENSG00000197587,152,1060,0,168
ENSG00000235919,32,49,16,39
ENSG00000125459,336,268,530,370
ENSG00000246203,29,25,14,34
ENSG00000206635,1,0,0,0
ENSG00000206980,0,0,0,0
ENSG00000143365,13,8,7,6
ENSG00000201134,0,1,1,0
ENSG00000227002,0,0,0,0
ENSG00000212398,0,0,0,0
ENSG00000162909,3048,3064,4927,4159
ENSG00000227621,0,1,0,0
ENSG00000188460,0,1,1,0
ENSG00000233771,1,0,0,1
ENSG00000212157,0,0,0,1
ENSG00000278467,16,11,15,17
ENSG00000229930,3,6,8,9
ENSG00000143514,1896,1786,2425,2127
ENSG00000127074,1,1,4,5
ENSG00000283795,0,0,0,0
ENSG00000228687,0,0,0,0
ENSG00000226814,0,0,0,0
ENSG00000116741,460,404,6314,1059
ENSG00000223075,0,0,0,0
ENSG00000143575,799,914,797,962
ENSG00000198715,331,133,1129,360
ENSG00000176092,13,13,11,8
ENSG00000143643,756,709,465,997
ENSG00000173409,311,282,201,330
ENSG00000235710,0,0,0,0
ENSG00000160055,192,151,266,234
ENSG00000116717,391,487,1088,571
ENSG00000172380,2293,1355,3099,2317
ENSG00000238778,0,0,0,0
ENSG00000116729,10445,2997,3353,11684
ENSG00000225242,0,0,0,0
ENSG00000236292,0,0,0,0
ENSG00000226013,0,0,0,0
ENSG00000196482,215,233,73,237
ENSG00000160716,773,791,63,702
ENSG00000143603,688,295,583,882
ENSG00000282881,0,2,2,0
ENSG00000229699,0,0,0,0
ENSG00000203784,0,0,0,0
ENSG00000203783,0,0,0,0
ENSG00000230779,0,0,0,1
ENSG00000203782,7,2,1,3
ENSG00000159527,0,0,0,0
ENSG00000163218,0,0,0,0
ENSG00000207321,0,0,0,0
ENSG00000163220,0,0,0,0
ENSG00000163221,0,0,0,0
ENSG00000237008,0,0,0,1
ENSG00000143546,0,0,0,0
ENSG00000224784,0,0,0,0
ENSG00000184330,0,0,0,0
ENSG00000203781,0,0,0,0
ENSG00000143556,0,0,0,0
ENSG00000197364,0,0,0,0
ENSG00000273727,0,0,0,0
ENSG00000270392,27,23,84,57
ENSG00000273694,1,2,0,1
ENSG00000270231,356,331,936,735
ENSG00000231767,0,8,8,6
ENSG00000186891,5,0,14,6
ENSG00000078808,2067,1435,3381,2802
ENSG00000176022,967,695,1095,828
ENSG00000184163,27,22,161,60
ENSG00000260179,14,7,18,15
ENSG00000160087,1008,974,1008,1206
ENSG00000230415,25,27,73,49
ENSG00000162572,254,221,456,353
ENSG00000278073,0,0,0,0
ENSG00000023902,1474,1585,1705,1735
ENSG00000285554,10,13,10,6
ENSG00000266187,0,0,0,0
ENSG00000143401,3752,2524,2284,2590
ENSG00000222222,1,0,1,0
ENSG00000276110,2,1,2,4
ENSG00000118298,2712,1549,620,1322
ENSG00000117362,2795,2120,2654,3094
ENSG00000118292,341,246,705,449
ENSG00000289041,53,47,14,25
ENSG00000159208,157,131,171,162
ENSG00000266472,1345,1358,949,1125
ENSG00000117360,1216,1086,1213,1235
ENSG00000131584,3969,4312,2657,3337
ENSG00000127054,1973,1979,2549,2292
ENSG00000283712,0,0,0,0
ENSG00000240731,122,128,184,114
ENSG00000224051,490,410,490,595
ENSG00000169962,79,67,42,65
ENSG00000107404,1288,1279,1018,1572
ENSG00000284372,0,0,0,0
ENSG00000162576,708,292,1206,682
ENSG00000175756,714,646,460,763
ENSG00000223663,0,3,0,0
ENSG00000243659,6,2,5,3
ENSG00000186501,755,679,774,864
ENSG00000206888,0,1,4,2
ENSG00000241547,14,19,17,16
ENSG00000142765,52,26,399,132
ENSG00000142733,192,257,335,448
ENSG00000174950,0,1,1,1
ENSG00000231207,0,0,0,0
ENSG00000241169,0,0,0,0
ENSG00000136631,1606,1703,1279,1523
ENSG00000160712,64,7,90,25
ENSG00000132781,37,23,39,37
ENSG00000117054,1654,988,1186,1502
ENSG00000179456,2936,3639,572,3252
ENSG00000243781,0,0,0,0
ENSG00000283174,0,0,0,0
ENSG00000283166,0,0,0,0
ENSG00000283377,0,0,0,0
ENSG00000232154,0,0,0,0
ENSG00000225723,0,0,0,0
ENSG00000227860,0,0,0,0
ENSG00000231181,13,9,16,4
ENSG00000188807,747,524,582,725
ENSG00000179840,0,0,0,0
ENSG00000233268,0,0,0,0
ENSG00000171603,6803,6347,4749,8228
ENSG00000271264,0,0,0,0
ENSG00000280113,1,2,0,0
ENSG00000178585,1156,977,880,1229
ENSG00000223989,0,0,0,0
ENSG00000285701,3,3,3,1
ENSG00000162441,1453,1503,1066,1643
ENSG00000228150,8,5,10,11
ENSG00000202415,0,0,0,1
ENSG00000283611,0,1,1,0
ENSG00000265521,1,0,0,0
ENSG00000174827,28,17,20,19
ENSG00000117281,33,30,52,22
ENSG00000265491,1085,1406,1033,1207
ENSG00000186141,591,643,783,690
ENSG00000171608,699,722,336,511
ENSG00000251943,1,0,0,0
ENSG00000229785,0,0,0,0
ENSG00000279061,0,0,0,0
ENSG00000117560,0,0,0,0
ENSG00000269713,933,632,838,814
ENSG00000277678,1,0,0,2
ENSG00000270384,0,1,0,0
ENSG00000286620,1,0,3,1
ENSG00000270722,0,0,0,1
ENSG00000287374,1,0,0,0
ENSG00000278182,0,0,0,0
ENSG00000275064,0,0,8,1
ENSG00000162825,152,110,191,160
ENSG00000229571,0,0,0,0
ENSG00000288835,1,0,0,0
ENSG00000160818,4,15,3,2
ENSG00000268043,768,627,697,888
ENSG00000049245,794,581,1244,1107
ENSG00000269925,33,22,23,22
ENSG00000049246,278,201,291,454
ENSG00000236266,2,1,3,3
ENSG00000049247,73,0,6,3
ENSG00000049249,2,1,1,3
ENSG00000270330,0,0,0,0
ENSG00000116288,2314,2118,2688,3089
ENSG00000200344,1,0,1,1
ENSG00000284747,20,7,11,8
ENSG00000284716,1,0,1,0
ENSG00000116285,608,698,689,809
ENSG00000232848,0,0,0,0
ENSG00000162368,2232,2119,3070,2954
ENSG00000271355,0,0,0,0
ENSG00000229554,0,0,0,0
ENSG00000227883,0,0,0,0
ENSG00000119535,0,4,51,12
ENSG00000225158,0,0,0,0
ENSG00000215785,2,1,1,0
ENSG00000175262,2,2,1,1
ENSG00000234784,0,0,0,0
ENSG00000233877,0,0,0,1
ENSG00000185031,2,4,0,1
ENSG00000272506,0,0,1,1
ENSG00000212257,0,0,0,1
ENSG00000265996,3,7,3,9
ENSG00000199135,0,0,0,2
ENSG00000288804,2,1,1,1
ENSG00000235804,0,0,0,0
ENSG00000234496,0,1,2,0
ENSG00000289273,0,0,0,0
ENSG00000143226,0,0,1,2
ENSG00000287343,2,0,2,0
ENSG00000082497,1402,1401,9080,6622
ENSG00000228110,4,1,2,4
ENSG00000233455,0,0,1,3
ENSG00000231622,0,0,0,0
ENSG00000132768,281,340,345,338
ENSG00000162434,2071,1915,4580,3980
ENSG00000226891,4,11,3,6
ENSG00000230667,5,7,3,4
ENSG00000142867,294,312,402,334
ENSG00000077152,769,511,168,433
ENSG00000244414,3,0,0,2
ENSG00000134365,0,0,0,0
ENSG00000134389,0,1,0,0
ENSG00000236915,20,13,35,23
ENSG00000230721,0,0,1,0
ENSG00000203747,1,0,0,0
ENSG00000289768,0,0,0,0
ENSG00000162747,0,0,0,0
ENSG00000163545,696,716,37,446
ENSG00000162873,1264,2512,54,1367
ENSG00000235363,84,79,54,72
ENSG00000226235,5,11,2,15
ENSG00000186007,50,73,46,98
ENSG00000199059,6,2,1,3
ENSG00000224717,43,29,37,57
ENSG00000281406,478,635,239,708
ENSG00000162736,3085,2239,2996,3533
ENSG00000232621,0,0,0,0
ENSG00000237074,0,0,0,0
ENSG00000196352,86,62,69,118
ENSG00000283044,0,0,0,0
ENSG00000117322,1,0,0,1
ENSG00000203710,1,4,0,20
ENSG00000236911,0,0,0,0
ENSG00000274059,0,0,0,0
ENSG00000143469,908,806,642,1646
ENSG00000092847,4713,5796,2337,4411
ENSG00000271164,1,0,0,0
ENSG00000286899,7,4,2,5
ENSG00000271914,0,0,0,0
ENSG00000126070,2031,1602,2173,1790
ENSG00000271554,2,2,5,1
ENSG00000207082,1,1,3,0
ENSG00000269887,0,4,3,1
ENSG00000276359,0,1,2,0
ENSG00000233693,3,2,4,0
ENSG00000271917,2,2,3,2
ENSG00000201987,0,0,0,0
ENSG00000225487,0,1,0,0
ENSG00000201270,0,0,0,0
ENSG00000143816,327,213,141,520
ENSG00000264483,3,1,0,2
ENSG00000233003,0,0,0,0
ENSG00000274886,0,0,0,0
ENSG00000143761,5999,5449,7243,8219
ENSG00000185630,11522,13285,14456,9618
ENSG00000229985,0,0,0,0
ENSG00000214973,2,0,0,1
ENSG00000225159,5,12,10,12
ENSG00000225990,0,0,0,0
ENSG00000224311,0,0,0,0
ENSG00000142784,2146,1892,1760,2169
ENSG00000252098,0,0,1,0
ENSG00000158195,2802,1839,5355,3411
ENSG00000237429,1,3,0,0
ENSG00000142748,1,2,3,2
ENSG00000188257,0,0,34,1
ENSG00000283227,0,0,0,0
ENSG00000286019,41,14,93,58
ENSG00000187080,0,0,0,0
ENSG00000180433,0,0,0,0
ENSG00000162746,11,10,11,17
ENSG00000185888,0,0,0,0
ENSG00000198965,0,0,0,0
ENSG00000196071,77,0,7,2
ENSG00000285946,0,0,0,0
ENSG00000286106,3,1,8,8
ENSG00000198452,0,0,0,0
ENSG00000279804,0,0,0,0
ENSG00000264343,30,7,63,79
ENSG00000188585,0,0,0,0
ENSG00000236782,10,11,17,21
ENSG00000243749,7,1,14,3
ENSG00000215912,57,34,46,80
ENSG00000270629,212,117,590,455
ENSG00000284188,0,2,0,1
ENSG00000179002,0,0,2,1
ENSG00000135801,774,614,582,825
ENSG00000237928,66,32,68,86
ENSG00000237853,1,1,0,3
ENSG00000186827,1,0,1,2
ENSG00000162599,2167,672,2113,2968
ENSG00000080910,0,0,0,1
ENSG00000272033,14,15,1,12
ENSG00000287218,5,2,0,3
ENSG00000233411,0,0,0,0
ENSG00000273160,1,2,0,1
ENSG00000227776,0,0,0,0
ENSG00000143162,603,494,349,514
ENSG00000231029,0,0,0,0
ENSG00000241666,0,0,0,0
ENSG00000198821,9,4,3,4
ENSG00000236528,0,0,0,0
ENSG00000203865,117,145,130,172
ENSG00000232860,32,38,7,38
ENSG00000284719,0,1,0,0
ENSG00000179452,0,0,0,1
ENSG00000273573,0,0,0,0
ENSG00000252977,0,0,0,0
ENSG00000288574,5,0,0,0
ENSG00000222397,0,0,0,0
ENSG00000287452,0,0,0,0
ENSG00000009724,295,351,295,304
ENSG00000237436,11,7,6,7
ENSG00000227950,1,0,0,1
ENSG00000237365,0,0,0,0
ENSG00000207056,1,0,0,0
ENSG00000237402,1,0,0,1
ENSG00000237728,1,0,0,0
ENSG00000225126,0,0,0,0
ENSG00000270171,166,236,15,85
ENSG00000270035,52,76,13,36
ENSG00000269978,70,69,6,58
ENSG00000171735,3978,2899,957,3391
ENSG00000221662,0,0,0,0
ENSG00000162779,19,7,6,3
ENSG00000224620,0,0,0,0
ENSG00000236539,1,2,0,0
ENSG00000261250,1,1,1,2
ENSG00000116218,3,0,0,0
ENSG00000251875,0,0,0,0
ENSG00000227141,1,0,6,0
ENSG00000261060,1,0,1,0
ENSG00000134255,489,460,557,584
ENSG00000232284,142,53,65,175
ENSG00000288573,14,20,6,31
ENSG00000289071,2,1,0,0
ENSG00000236021,12,6,10,13
ENSG00000231768,12,4,26,15
ENSG00000289288,5,9,17,9
ENSG00000289880,0,0,0,0
ENSG00000225938,4,10,11,5
ENSG00000285728,86,95,68,99
ENSG00000226251,3,2,0,2
ENSG00000289893,0,0,1,0
ENSG00000227712,1,6,1,1
ENSG00000271576,64,108,39,90
ENSG00000231563,22,36,34,28
ENSG00000272482,3,4,20,10
ENSG00000289914,1,1,4,1
ENSG00000272583,15,13,15,17
ENSG00000286391,29,35,7,34
ENSG00000228526,266,138,517,217
ENSG00000223382,5,2,7,8
ENSG00000186056,4,10,68,41
ENSG00000226476,153,210,14,98
ENSG00000289962,0,0,0,0
ENSG00000285184,122,73,61,108
ENSG00000289103,1,3,2,2
ENSG00000237520,0,0,5,1
ENSG00000231128,0,1,3,0
ENSG00000289355,0,1,0,0
ENSG00000289318,19,30,12,58
ENSG00000289995,0,0,0,0
ENSG00000289402,11,6,26,7
ENSG00000228606,38,16,33,38
ENSG00000289377,0,3,0,1
ENSG00000237352,0,0,0,2
ENSG00000290006,0,0,0,0
ENSG00000290013,0,1,1,1
ENSG00000226754,10,5,16,2
ENSG00000288772,3,6,5,10
ENSG00000227733,2,3,18,2
ENSG00000286383,2,4,0,4
ENSG00000273129,0,2,10,2
ENSG00000235501,317,294,317,358
ENSG00000289457,0,0,1,0
ENSG00000290037,0,0,0,0
ENSG00000290041,9,20,6,6
ENSG00000290045,7,5,6,3
ENSG00000287902,0,0,0,0
ENSG00000228058,1,0,0,1
ENSG00000177133,229,341,375,859
ENSG00000233290,4,2,0,3
ENSG00000230461,7,15,3,6
ENSG00000234476,1,4,1,0
ENSG00000286389,31,17,23,62
ENSG00000289610,0,1,1,0
ENSG00000289055,6,6,2,5
ENSG00000229989,8,9,7,20
ENSG00000289408,0,1,0,0
ENSG00000272205,7,8,3,5
ENSG00000203709,65,51,62,92
ENSG00000290066,0,0,0,1
ENSG00000289593,2,0,0,0
ENSG00000237076,1,0,1,0
ENSG00000233621,6,1,16,14
ENSG00000236963,0,0,1,0
ENSG00000223881,0,0,0,0
ENSG00000290074,14,23,18,18
ENSG00000282564,11,10,1,21
ENSG00000226889,7,10,8,6
ENSG00000289367,0,0,0,0
ENSG00000228063,8,9,13,17
ENSG00000258673,0,1,3,3
ENSG00000289341,0,1,1,0
ENSG00000224616,431,328,254,409
ENSG00000228697,0,0,0,0
ENSG00000223944,0,0,0,0
ENSG00000203739,20,27,29,42
ENSG00000234184,0,0,0,0
ENSG00000236155,2,0,30,4
ENSG00000288736,2,4,3,6
ENSG00000225206,77,59,90,61
ENSG00000228971,8,22,17,174
ENSG00000233593,332,344,19,169
ENSG00000280587,0,1,0,2
ENSG00000232480,1,1,1,1
ENSG00000290081,0,0,0,0
ENSG00000226835,0,0,0,0
ENSG00000231252,213,231,7,145
ENSG00000288927,3,2,19,6
ENSG00000260805,54,34,27,36
ENSG00000234807,5,2,12,7
ENSG00000224968,0,0,0,0
ENSG00000233008,8,2,0,4
ENSG00000224259,0,0,0,3
ENSG00000286198,9,12,6,13
ENSG00000288905,10,9,23,34
ENSG00000272449,87,205,8,41
ENSG00000229484,0,0,2,1
ENSG00000238260,20,29,29,41
ENSG00000231999,81,34,65,66
ENSG00000228382,0,0,0,1
ENSG00000288822,0,0,0,0
ENSG00000227591,0,0,2,0
ENSG00000289141,1,3,0,1
ENSG00000239636,13,14,6,16
ENSG00000290094,0,0,1,0
ENSG00000290096,5,7,10,11
ENSG00000289062,0,0,0,0
ENSG00000290102,0,0,0,0
ENSG00000290105,1,0,1,1
ENSG00000287839,19,21,0,37
ENSG00000238164,0,22,0,0
ENSG00000290111,1,0,0,1
ENSG00000203706,51,27,240,157
ENSG00000290115,0,0,0,1
ENSG00000288934,4,3,5,3
ENSG00000289835,4,6,4,5
ENSG00000226822,0,0,0,1
ENSG00000228436,22,42,42,26
ENSG00000238279,0,1,0,2
ENSG00000288999,9,11,13,15
ENSG00000289439,0,0,0,0
ENSG00000197568,116,92,119,112
ENSG00000153363,258,212,72,158
ENSG00000224699,81,97,47,92
ENSG00000230798,26,3,62,9
ENSG00000227533,16,27,45,30
ENSG00000230623,2,1,16,4
ENSG00000231789,48,49,35,46
ENSG00000286071,4,2,4,4
ENSG00000290123,0,0,0,0
ENSG00000288880,77,118,68,104
ENSG00000236423,5,6,2,5
ENSG00000290124,19,8,15,23
ENSG00000231057,5,2,0,4
ENSG00000223956,0,2,4,1
ENSG00000282048,0,0,0,0
ENSG00000235200,0,0,0,0
ENSG00000259943,231,458,195,359
ENSG00000289576,0,0,0,0
ENSG00000289106,90,84,32,62
ENSG00000203288,30,44,7,32
ENSG00000231365,299,264,140,438
ENSG00000288775,0,0,0,0
ENSG00000290121,1,0,0,1
ENSG00000290125,0,0,0,0
ENSG00000224167,0,0,1,1
ENSG00000237463,0,0,1,2
ENSG00000236810,30,44,22,32
ENSG00000272145,69,66,48,60
ENSG00000231663,5,8,2,14
ENSG00000226419,103,91,79,100
ENSG00000290126,20,15,5,29
ENSG00000228192,31,18,23,25
ENSG00000233184,202,207,297,341
ENSG00000234741,1662,2097,3070,3098
ENSG00000224093,6,6,10,19
ENSG00000290127,1,0,2,1
ENSG00000125462,4598,3065,24,5682
ENSG00000228084,3,6,1,2
ENSG00000198468,60,41,25,49
ENSG00000230337,3,4,0,0
ENSG00000171819,3,2,0,4
ENSG00000207451,1,0,0,0
ENSG00000238173,0,1,0,0
ENSG00000120942,558,555,523,611
ENSG00000238199,4,7,5,1
ENSG00000284646,13,56,1,14
ENSG00000198793,3558,3080,2241,3391
ENSG00000232671,0,1,0,2
ENSG00000143373,1194,1006,873,1150
ENSG00000143393,1530,1564,1976,1941
